timestamps,Delta,Theta,Alpha,Beta,Gamma,Label
254410.074,-22.108430222376175,16.536678725208425,23.235082213823425,-86.21120571877012,-594.4290994178784,right
254410.078,-22.803567105567154,15.488329223197136,20.106753423517084,-48.70429874595111,-508.8743473607694,right
254410.082,-23.43796295887852,14.127882570490565,16.194959569353138,-8.843228523811735,605.5584810465582,right
254410.086,-24.009087084536286,12.516033148385365,11.795277900528198,10.198727454404196,559.8770307641186,right
254410.091,-24.510877162609574,10.72294033950056,7.193838078549763,6.1242963320258585,-444.3432949283328,right
254410.089,-24.93203153730726,8.82825814117968,2.657364018110424,-6.798137528100099,-526.8381647995191,right
254410.094,-25.269385345646985,6.895264610506901,-1.634676520947086,-16.23611279822638,282.11356089218754,right
254410.099,-25.533743812824177,4.959658679568316,-5.60661089021411,-17.444038331065297,433.1435918435317,right
254410.103,-25.741158842742987,3.045022341426034,-9.225150894822365,-6.9736324679869925,-125.8900028133897,right
254410.108,-25.905316733192752,1.1766092398336263,-12.44290276029392,17.54923913981905,-333.51160178787416,right
254410.113,-26.041222498518824,-0.6245971773391865,-15.198814756782232,49.958338852758025,-84.44853929353467,right
254410.117,-26.17063995545272,-2.350483579909653,-17.431540102225398,75.21523524614979,311.33054997099447,right
254410.122,-26.31527674723924,-3.9928433631808025,-19.045460247938276,81.70081303667797,269.8654025892023,right
254410.127,-26.48478356317442,-5.522327672613762,-19.87011307406217,69.93032363843733,-433.05044214040106,right
254410.132,-26.679476414854967,-6.894474973334793,-19.703772688123987,44.82511217579832,-380.4659595293956,right
254410.136,-26.90265894252631,-8.072899492640492,-18.405721973162294,7.136188940873508,543.4610684311167,right
254410.141,-27.15757114771544,-9.025514466755258,-15.915073498091235,-38.7678286652882,474.2980409927115,right
254410.146,-27.432393495764057,-9.700715464633126,-12.214565632032173,-77.07935888797783,-557.1870155699065,right
254410.151,-27.70205179931584,-10.03415602980763,-7.368732482848986,-93.27055715457912,-564.2173064757142,right
254410.155,-27.946169828691744,-9.983579711319056,-1.618936838376102,-89.54031425655225,508.90027702364097,right
254410.16,-28.15537563344656,-9.541715592982888,4.603477574335241,-77.75158807199969,520.1675575379626,right
254410.165,-28.32362557975772,-8.723181963696186,10.754311258290432,-62.96334599649955,-357.7675009766991,right
254410.169,-28.446653973550696,-7.5609797870544195,16.24386878843034,-41.88022239314515,-285.760156812213,right
254410.174,-28.5289492305909,-6.116547810810798,20.47796756662972,-11.99791261011666,156.72116802225483,right
254410.179,-28.585747098931154,-4.479510487787588,22.92753546077969,24.824802392408497,151.611986340972,right
254410.168,-28.635655518420368,-2.75004528213735,23.23350588493322,65.32886034543539,2.848803407304115,right
254410.172,-28.69363998330986,-1.0219204286456745,21.28729858368642,104.79062593778328,-261.60981168773174,right
254410.175,-28.77393288544051,0.616686156834982,17.23609924750278,132.37428454977675,-148.50538663569623,right
254410.179,-28.89522071988435,2.0781966001272263,11.449045785351776,133.2965685861982,422.4148614127321,right
254410.183,-29.072090953967336,3.293987500440685,4.515932335095249,102.56129518913102,304.12671440243264,right
254410.187,-29.301086367407027,4.24013541157224,-2.7642369819562824,51.81698015396464,-582.9439638383647,right
254410.19,-29.565495416990103,4.928077275956992,-9.507096077755389,-4.186415654027478,-433.510692841766,right
254410.194,-29.852648461717585,5.372509572044968,-14.92740616154842,-60.67929772323496,630.0684731069588,right
254410.198,-30.154703963149483,5.588266076988164,-18.43255752122604,-114.18304733412717,539.596369130131,right
254410.202,-30.453969104650497,5.613663735116657,-19.6259388520287,-150.19779538991378,-483.2479422325487,right
254410.205,-30.722595886677247,5.507644337146806,-18.35331097970015,-153.12646985780685,-633.0442017956248,right
254410.209,-30.939664621544097,5.3166469757618025,-14.793004708225428,-123.91033226155416,375.4386993756808,right
254410.213,-31.097895565477103,5.061070306652228,-9.454002104326072,-76.82955280656617,588.7083883921316,right
254410.217,-31.19453298985021,4.750711180821364,-3.0637797924767023,-23.683584447239067,-319.2107777525795,right
254410.22,-31.227138665349827,4.392244631509523,3.544921495889997,29.850142753396412,-351.77586421093235,right
254410.224,-31.200380715697637,3.978209692639724,9.509769317363382,77.12065867395565,127.94281266268948,right
254410.228,-31.130217380365856,3.481698084740607,14.029733903011442,109.42893316329256,214.46662565142296,right
254410.232,-31.037105879229603,2.8709864700690724,16.494327690807054,123.03642818612352,106.54712878036796,right
254410.235,-30.937391396294032,2.127074952824416,16.59160192425259,121.34794424281252,-317.71502629509774,right
254410.239,-30.84606467764012,1.240690925801697,14.325990627597616,106.91659002421898,-245.0062206122932,right
254410.243,-30.783703915118508,0.201746954865046,9.980688614370743,77.224504850691,474.62231760975567,right
254410.247,-30.7682384382397,-0.9852035527931297,4.1127966484667695,34.344682421792164,352.0047840244419,right
254410.251,-30.79951761848219,-2.274824839022822,-2.4591416943078803,-9.159921396082837,-630.9270046236079,right
254410.255,-30.86377630846181,-3.5918406070377857,-8.789964820064197,-43.60507027163043,-479.13989199003936,right
254410.259,-30.952163577130257,-4.867107501829974,-14.01276836980814,-73.55737913975628,668.1244609338229,right
254410.262,-31.063055871188077,-6.044762942424013,-17.45328250698471,-105.44272883973954,544.1852538436831,right
254410.266,-31.18928025375032,-7.062863444032037,-18.65177406658332,-131.3760668717656,-486.1328716099193,right
254410.27,-31.31740839123892,-7.855445143402775,-17.412298078826467,-135.834887825595,-488.0210827772762,right
254410.274,-31.440711672522315,-8.37791521001454,-13.876194901863812,-112.69651516939489,304.0898124373076,right
254410.278,-31.562114771904145,-8.613561076991392,-8.50645989832132,-66.9273475911293,432.7943055927938,right
254410.282,-31.682381742295792,-8.553395285497995,-1.971033528355864,-5.361587309374093,-212.48521516287352,right
254410.285,-31.794409502739967,-8.186721978370926,4.964372673914864,63.215934580387625,-481.74865518673016,right
254410.289,-31.89329022346409,-7.5189783882443475,11.482515661133595,121.03043735818372,73.35317399295838,right
254410.293,-31.985008542680497,-6.58592917752546,16.774826571767335,146.64380677732987,527.2802039931947,right
254410.297,-32.07884536645091,-5.4382511216828044,20.171600133594872,132.65779605601517,137.80368745554867,right
254410.301,-32.17559772194766,-4.118863604757964,21.268063526713,92.46377141016632,-488.6084522588553,right
254410.304,-32.271231811202746,-2.667725085632457,19.94717253197233,45.533941011949295,-330.7786195648317,right
254410.308,-32.3683497556822,-1.1399957383761987,16.337244348771762,2.3459076415214115,477.42445066820994,right
254410.312,-32.471617729066274,0.4042759544158283,10.814636654354688,-31.73827011513873,453.04887996859526,right
254410.316,-32.572391314560946,1.9285648686963144,4.021774524961524,-49.01795845653184,-560.943356178243,right
254410.322,-32.65055309863573,3.416811422122044,-3.2241765105484,-48.08294484390025,-521.8994807813662,right
254410.325,-32.69143955284041,4.843762709822468,-10.103064213014456,-42.29715176849728,562.2487376611026,right
254410.328,-32.69059696645466,6.167486743331103,-15.900333930242857,-47.22713319993398,479.3154462835792,right
254410.33,-32.64565179127058,7.345079316050717,-20.041442584234755,-63.33926536788914,-382.5330588284429,right
254410.333,-32.555689184342725,8.335464948293978,-22.1411283598055,-77.64473398307109,-281.7778835216749,right
254410.336,-32.428980201753646,9.088129345778167,-22.06442142834396,-77.01481249516206,190.29484214609784,right
254410.339,-32.284048650681484,9.544276465233136,-19.927509422989488,-54.800339881080205,182.5985341026684,right
254410.341,-32.14114256385708,9.654893890601835,-16.031529315030376,-10.287756311921012,-77.08603401816735,right
254410.344,-32.016352616906914,9.393394133414372,-10.7957813761064,49.30013338075513,-299.95232162211727,right
254410.347,-31.926288135435147,8.748888341699969,-4.7316096946043205,105.27490765289458,-45.72571006702504,right
254410.35,-31.893513974132617,7.717693553705933,1.5866240565570662,133.95564692492093,411.3206021606037,right
254410.352,-31.939109107286384,6.3166584623606905,7.608342251923796,123.79937609417853,221.0969096490317,right
254410.355,-32.07061271146608,4.602783240862659,12.900583013799508,83.779487161509,-470.3433177197164,right
254410.358,-32.28575232971803,2.6632832713879946,17.151660578969143,30.89845477982164,-389.9499549827773,right
254410.361,-32.585967898037225,0.5877685930341592,20.120254222766818,-24.02883188204559,534.7992271595183,right
254410.363,-32.97493274889995,-1.5333548395009564,21.64810337635951,-72.51298010805294,461.1715264936364,right
254410.366,-33.44631789036889,-3.5922475973581385,21.71222459453704,-101.58655549205568,-558.363175441106,right
254410.369,-33.98628066013688,-5.473446151661137,20.399880081100868,-103.09124041164232,-408.6535895248702,right
254410.372,-34.587209923725865,-7.0828711229206975,17.83190712908459,-83.5517104260006,497.7258464604188,right
254410.374,-35.24880295459088,-8.353319682886971,14.150225964499782,-55.62937078633521,340.46617408476976,right
254410.398,-35.96785569333333,-9.22927086663239,9.559115217417986,-25.098641572950225,-359.9871757922712,right
254410.402,-36.73682653007747,-9.66654146624911,4.323973896861667,7.223139698863132,-312.3689208743232,right
254410.407,-37.55248049643831,-9.648598566152211,-1.2758455004446208,36.73371964757648,200.887933238196,right
254410.412,-38.41773938560952,-9.18954148792016,-6.960604469745801,56.65946082336361,343.9857621752521,right
254410.416,-39.33081981887192,-8.314055119870673,-12.409301057816048,66.67566432353564,-47.03535837515217,right
254410.421,-40.27748279836559,-7.043053158745947,-17.244713073345906,71.66109030350512,-483.9993274229114,right
254410.425,-41.23953177881832,-5.407853031193555,-21.1013662733376,70.19846072504257,-108.1304671131127,right
254410.43,-42.206665015175794,-3.4692436946137035,-23.706010818803826,52.71206077071791,559.3974294095174,right
254410.434,-43.17260833683691,-1.3078541779788062,-24.878810294984213,16.0870223727924,275.39948813520937,right
254410.439,-44.122805432979085,1.000411179808346,-24.49399200437593,-26.545899722195315,-449.3260913932724,right
254410.443,-45.03588349877896,3.384431641489804,-22.503041083208966,-57.34870809526622,-435.03910704991375,right
254410.448,-45.89589549271714,5.759357281006733,-18.99853953779668,-69.49572507658544,394.1660232523991,right
254410.452,-46.69163418382569,8.031346108035544,-14.205813798452825,-64.91038453840753,477.32546559228285,right
254410.457,-47.405160342391405,10.120960256478622,-8.417841831973195,-45.35297827072132,-489.1336946069567,right
254410.461,-48.01321558026586,11.963311334470086,-1.984929317818788,-15.968420430731916,-378.5259796328913,right
254410.466,-48.49989777454455,13.488521362029706,4.653666170481686,9.76201622059342,460.45371608493343,right
254410.47,-48.85943096296181,14.620146857688292,10.996104006199374,19.535285012219457,295.30097804327005,right
254410.475,-49.08837423643098,15.292256568292808,16.559019646247968,14.235919817907323,-245.55017316182665,right
254410.48,-49.18363957939732,15.455920051579906,20.93033246888112,4.897874511200001,-276.8474855322185,right
254410.484,-49.14950955313615,15.069695711682256,23.777002950339828,0.5090209534628783,69.78420795302091,right
254410.481,-49.0013056342552,14.09609848855552,24.863754806609556,3.225725713355457,279.7197525447099,right
254410.484,-48.75824177409656,12.51667399259176,24.110504562870585,13.16055734509377,58.39582690446157,right
254410.488,-48.43421586370832,10.349338804516544,21.638627439591986,30.60463418750435,-312.0416699788078,right
254410.492,-48.03986260345469,7.644333019568748,17.742873263191882,49.97247308566324,-248.75221052694715,right
254410.495,-47.58997533155831,4.46965498482942,12.82267169576869,58.13542535907753,407.9427454722112,right
254410.499,-47.09672028562038,0.9201823438407516,7.365366631189422,47.077051697135786,426.8473274344175,right
254410.503,-46.55460572830897,-2.8610205012908745,1.950519649028638,23.25916469007777,-588.5478983669716,right
254410.506,-45.94415567262361,-6.696469210729004,-2.842197435615868,-3.858297176212081,-518.0746695768663,right
254410.51,-45.250265616790045,-10.41437635954942,-6.583203446505983,-34.71495995632337,646.0063030589826,right
254410.514,-44.46532031703519,-13.861375461735404,-9.048977489310424,-70.72857915191008,540.2174570097193,right
254410.517,-43.57723035066187,-16.888328899183104,-10.184293201877049,-100.7909956607696,-473.4441739574201,right
254410.521,-42.56938673231856,-19.35665277669448,-10.096621303335128,-108.76138651291168,-491.08291352898,right
254410.525,-41.434186798401946,-21.1670120405838,-9.086068407243587,-89.70782011654504,318.88377065068056,right
254410.528,-40.17699622225035,-22.26894842040792,-7.60448299435366,-50.255021099328914,408.4448523869536,right
254410.532,-38.80666004409719,-22.644989544273606,-6.137686057039117,1.53539709592027,-232.29161003189944,right
254410.535,-37.33049415701158,-22.30138564172286,-5.108562999017946,57.73580267468013,-338.6975903083003,right
254410.539,-35.76065684741451,-21.27751906155921,-4.841304648397498,105.19246841778391,58.786900842671045,right
254410.543,-34.11833806211648,-19.64991097286501,-5.529276489361253,128.6343074875506,361.6374581237786,right
254410.546,-32.4239402029611,-17.510789525414665,-7.162403998347363,123.1252774896971,158.62242056290546,right
254410.55,-30.685247881904427,-14.9435971560697,-9.480904635960894,97.47824340056556,-524.2068580053535,right
254410.568,-28.90310642005048,-12.029903848023364,-12.043435602680734,60.90180492086544,-319.17356830078785,right
254410.573,-27.08497751957571,-8.869894497015881,-14.350662104254392,14.031610728031596,639.6255926950505,right
